61,0.82912445,3.8334131,2.0705173,3.2648766,0.52683413
62,218.27637,288.10294,3.5654662,4.897531,1.6767035
63,302.08597,5.8484173,2.503057,1.8106236,1.2941875
64,169.71442,133.54198,3.3017302,3.955878,0.15500724
65,66.910774,85.41818,1.1539879,3.225286,2.9229856
66,187.57649,307.59235,4.174038,0.8693403,0.65161675
67,342.4218,319.85046,1.5231317,0.20534426,2.7865033
68,3.0547357,140.51097,4.225821,4.9220676,0.46256453
69,63.798786,85.56852,1.1614066,3.1831586,2.6296644
70,265.0325,130.73764,2.7394507,0.57768106,3.2477162
71,197.05235,359.29236,2.358585,3.339976,3.3666625
72,327.25775,112.581215,2.5511255,1.1082947,0.66553414
73,244.55414,231.76059,0.9379232,2.835708,0.559842
74,47.322857,6.6711473,3.26959,2.4205196,2.0197754
75,54.19133,1.7059064,0.55987716,0.24090558,3.4375381
76,8.995979,340.69702,1.0730731,1.8733275,0.51148385
77,42.697334,2.9160976,1.6570959,4.5238404,3.7373588
78,277.60654,357.0503,4.3868494,0.6268674,0.70591897
79,277.09122,345.8221,1.4241805,2.4424613,4.4371266
80,241.47546,355.8915,3.6225786,0.5260712,4.398085
81,245.50043,359.35962,4.9762435,4.2207837,0.039571226
82,25.155409,334.47244,0.81557304,4.19701,0.83588123
83,1.5234089,192.75414,1.1279386,0.32302856,1.0948846
84,211.88455,354.45715,0.55197775,4.4750934,0.1873529
85,274.56415,355.7041,0.72818756,4.2354474,4.589437
86,181.24277,74.38117,2.570046,3.3880477,4.609439
87,173.27911,358.4842,1.4308804,0.4317668,3.7495193
88,136.76578,308.31436,0.30278057,0.020810962,2.0295625
89,356.1158,352.62378,2.8313816,4.7452817,3.2989798
90,287.22278,79.92013,1.786595,4.4607735,2.8077934
91,72.68091,0.9121227,2.3808846,3.916482,3.2651029
92,248.25381,355.35703,1.3883522,2.4644656,4.752825
93,47.995663,4.566622,2.7388868,4.7338643,1.3879967
94,85.765396,68.306595,4.935845,3.6750693,1.3740005
95,0.70203066,157.06012,1.8367547,4.0524697,3.2134552
96,141.43364,147.21107,0.1501602,3.7402248,4.352909
97,226.53387,229.94649,4.2627873,0.835754,1.7338278
98,81.603676,18.790504,4.3008924,0.10700643,1.8942195
99,326.12384,235.97417,2.9734383,2.6790366,0.4414925
100,4.4634748,205.48622,4.137185,1.8720422,4.551223
101,31.858463,266.30258,0.4246685,3.0756922,4.8599224
102,237.56401,237.87758,1.4449844,2.5665405,1.1977565
103,37.62545,92.96755,0.43900192,3.670169,4.5506825
104,170.02864,85.61205,2.988963,0.6505361,1.1975386
105,137.86015,69.07244,0.6569177,4.321739,4.6913347
106,231.50656,355.25815,2.587533,4.2659955,4.8292317
107,359.93253,0.67583084,1.3826599,4.496176,0.12749851
108,197.35944,89.73547,1.6586826,4.1188464,3.2158642
109,170.88075,78.01201,4.1810374,4.135207,3.4916666
110,207.96078,88.02652,4.778709,1.9683862,2.2077932
111,53.11435,0.21545649,2.7989945,3.2802248,1.436784
112,225.15549,177.95717,0.72635233,0.17597109,1.7430696
113,247.53867,355.99615,1.0246692,3.6930084,1.1010152
114,151.22289,66.01485,0.784055,2.4909341,2.5430865
115,145.83098,356.85275,1.964896,2.9859,0.7218948
116,154.68036,82.63583,1.3127524,1.2077262,3.9830353
117,242.34703,227.7086,4.5792856,0.03605455,2.7738833
118,245.73624,354.66342,2.296105,0.7541737,2.1243145
119,165.34409,82.51228,4.9791813,3.2625666,2.6015403
120,116.33193,264.37613,0.2413556,0.970214,0.05944729
121,123.02115,359.91077,2.9252326,2.9706817,1.6543943
122,9.462018,143.6707,3.02249,4.61545,3.1695962
123,347.26404,328.44653,1.4641559,1.2407444,0.18847466
124,243.33002,227.23306,4.6529174,3.5971842,0.45823067
125,0.8195543,148.00064,2.720256,0.12806058,0.6696972
126,178.8694,358.979,1.6779518,4.052678,2.2170591
127,358.20572,51.728054,0.5973762,2.2626758,1.4465663
128,339.43896,13.631115,0.17444104,1.7139435,3.3647885
129,277.6256,350.90543,0.30876368,1.0548657,1.133096
130,120.412926,38.39273,1.1417804,1.3638747,1.8647065
131,107.81676,118.10835,0.6907171,3.387466,1.6962016
132,148.65967,2.5492573,2.2005186,2.0820942,1.4365047
133,152.13742,335.51257,0.08021623,4.3733726,0.58243155
134,326.15146,346.67874,2.1983304,3.5983887,1.0041509
135,138.20451,286.37225,0.22789866,0.38297862,2.786276
136,238.39223,241.3692,2.9727502,0.346092,0.646511
137,27.327482,124.46999,0.70735574,3.196851,0.52966833
138,324.2766,171.01312,1.0636029,1.7877295,2.3564293
139,103.82222,80.91201,4.920604,1.3104028,2.6936986
140,56.43788,3.9340925,4.9146566,0.45691013,0.61392426
141,158.88365,359.6459,3.9208975,3.5045414,3.5937467
142,254.52696,147.34657,1.7440677,0.89532644,3.9331534
143,18.721884,110.21622,4.328987,3.163579,2.710837
144,2.498746,204.6313,2.8040295,4.032137,0.61409116
145,341.9912,217.72636,2.538968,4.0147862,4.502435
146,223.2661,164.94652,3.8668559,2.6179233,1.6912236
147,73.60203,339.08408,0.79116464,0.0059634447,1.2519962
148,28.443754,140.21158,3.591615,2.6364727,4.1603446
149,248.0927,352.866,4.5088673,1.8636227,0.7954645
150,248.67653,358.47397,0.33332884,2.6956189,3.9760349
151,342.138,330.17136,1.3361323,4.62708,1.5352967
152,170.68608,215.64024,2.3205044,0.56913763,4.832528
153,250.89452,354.97574,4.171925,2.0305853,2.157126
154,151.59877,356.51825,2.0108666,2.2591212,3.4534616
155,66.89015,313.68945,4.4036236,3.8034039,3.704537
156,254.76967,358.13165,2.9944606,2.2472868,0.24548739
157,145.12714,293.44983,2.929586,0.5026841,3.6306243
158,184.00621,86.86192,3.6689618,2.6384757,3.5471652
159,95.63208,20.465792,1.7086607,1.2305436,2.1575449
160,313.96964,171.40822,0.23350954,1.3389897,0.14560252
161,212.03793,354.91632,1.448198,1.924308,2.6622298
162,132.08388,41.877907,2.014957,2.6593442,4.334555
163,136.87546,271.74402,1.3317146,2.721953,0.72064817
164,306.18906,95.69556,2.027533,2.3112428,1.4126009
165,334.5937,147.38307,4.151191,3.8414779,4.4748955
166,219.70697,354.4309,0.24223983,2.7148805,0.7169047
167,122.37894,174.40396,1.8769455,4.925097,0.51335096
168,1.5300608,149.97551,4.8499904,4.7844396,3.3729725
169,96.11054,318.92386,0.92959106,3.4140942,0.3037247
170,193.5269,76.91859,2.871702,0.42601585,3.9726033
171,17.205555,3.2296157,0.8411372,3.8802042,1.6647255
172,107.44371,20.141115,3.2638907,0.66227436,3.6369298
173,177.12967,211.58383,1.7429903,1.2410178,3.443
174,277.2813,356.45322,3.477632,1.839458,0.6176284
175,216.82945,239.4379,4.6015406,2.8963172,2.4939103
176,83.77981,205.00674,2.0758657,1.8383172,2.6620972
177,220.5612,149.69481,1.6404754,0.9018567,1.9014273
178,214.40533,240.13824,0.6118682,3.88522,4.6360464
179,109.58686,66.01277,2.593779,4.999657,4.5777655
180,304.65073,53.181274,0.748699,4.221204,0.31828225
181,1.1583495,4.3661213,4.62843,1.3993031,2.2674842
182,235.8436,350.89764,0.20510554,0.4758808,4.93925
183,287.8186,355.23682,1.933991,4.053498,3.9165506
184,345.37692,359.19516,2.2678444,2.2447717,4.756504
185,183.829,45.62721,4.937046,4.3549023,4.263938
186,253.29697,15.834174,4.28943,3.5270681,2.1746726
187,51.38014,73.76706,2.596723,4.4144163,4.9781504
188,4.160192,129.01926,2.5878854,1.1224288,4.748767
189,33.667904,350.19424,1.7139449,1.2351081,3.4630225
190,112.54791,323.16245,3.3770723,1.1506677,4.8506136
191,13.89277,93.44001,4.2076755,1.5277898,4.1878033
192,44.649918,3.958125,1.1864438,1.7553279,3.4913895
193,276.824,359.1233,3.6057692,1.609425,0.42453825
194,221.74615,309.6957,0.10193974,2.8237355,1.0490825
195,2.7763653,5.148597,3.0698798,2.7205448,2.3238869
196,323.83212,100.23012,3.820763,0.58573455,1.9246831
197,347.81287,235.17311,3.6738772,3.5559974,0.1432839
198,2.0309472,3.0128074,0.44831365,4.8385506,1.663459
199,153.24007,356.87003,4.1119604,3.580929,1.0041124
